,id,created_phase,cleaned_feature
2218,397,3,"send, text, email, updat, energi, use"
2219,397,3,"notifi, immedi, weather, alter, area"
2220,394,3,"phone, alert, leav, coffe, pot"
2221,394,3,"An, alarm, go, tri, open, door"
2222,394,3,"smartphon, start, oven, cook, dinner"
2223,394,3,"prevent, long, shower"
2224,394,3,"alert, mail, deliv"
2225,394,3,"notifi, faulti, outlet, wire"
2226,394,3,"alert, use, comput"
2227,394,3,"alert, one, watch, inappropri, channel, TV"
2228,394,3,"remind, bill, due"
2229,394,3,"let, know, air, insid, becom, contamin, uncleanli, germ, spread"
2230,401,3,"If, letter, dorp, letter, box"
2231,401,3,"weather, near, rain"
2232,401,3,"monitor, children, TV"
2233,401,3,"monitor, insect, room"
2234,401,3,"monitor, extern, wall, mud"
2235,401,3,"monitor, room, light"
2236,401,3,"monitor, electr, line, lickeg"
2237,401,3,"phone, notifi, fevarit, program, TV"
2238,401,3,"notifi, shortag, kitchen, product"
2239,401,3,"norifi, put, thing, wrong, place"
2240,404,3,"electron, attach, circuit, breaker, turn, breaker, long, period, inact"
2241,404,3,"spoken, remind, take, medicin, right, time"
2242,404,3,"refriger, recogn, inventori, display, everyth, insid"
2243,404,3,"zapper, zap, insect, may, come, insid"
2244,404,3,"interact, pet, away, dispens, treat, toy, turn, water, etc"
2245,404,3,"want, project, voic, activ, recip, inform, internet, onto, wall"
2246,404,3,"voic, activ, light, set, differ, shade, light"
2247,404,3,"moistur, detect, sensor, ground"
2248,404,3,"rais, window, event, fire"
2249,404,3,"contact, fire, depart, case, fire"
2250,404,3,"dispens, fire, extinguish, safe, chemic, case, major, fire"
2251,391,3,"light, go, room, night, nois"
2252,391,3,"voic, control, door, window, lock"
2253,391,3,"someth, list, new, avail, movi, within, avail, platform, singl, locat"
2254,391,3,"voic, control, speaker, station"
2255,391,3,"stove, oven, auto, set, correct, temperatur, dish, cook"
2256,391,3,"weight, scale, store, analyz, weight, trend"
2257,391,3,"coffe, pot, control, via, mobil, app"
2258,391,3,"To, awar, util, usag, estim, cost, time"
2259,391,3,"heater, heat, bathroom, certain, degre, shower"
2260,391,3,"pet, dish, auto, fill, water, food"
2261,405,3,"pool, alarm, get, without, use, code"
2262,405,3,"door, alarm, certain, height, open"
2263,405,3,"alarm, dog, chew, someth, didnt, give"
2264,405,3,"camera, link, phone, video, dog"
2265,405,3,"siren, go, cat, get, anyth, shouldnt"
2266,405,3,"alarm, garbag, goe, anyth, remov, someth, , leg"
2267,405,3,"self, clean, toilet"
2268,405,3,"self, close, toilet, lock"
2269,405,3,"alert, water, toilet, water, applianc, leak"
2270,405,3,"light, sensor, built, plug, use, christma, light"
2271,406,3,"self, load, washer, dryer"
2272,406,3,"televis, priorit, favorit, program"
2273,406,3,"self, refil, food, bowl"
2274,406,3,"applianc, power, use"
2275,406,3,"app, let, know, need, purchas, someth"
2276,406,3,"self, water, plant"
2277,406,3,"updat, consol"
2278,406,3,"air, chemic, detect"
2279,406,3,"fall, detect, wallsfloor"
2280,406,3,"smart, recip, book"
2281,411,3,"set, turn, light, movement, detect, room"
2282,411,3,"stove, voic, comand, set"
2283,411,3,"siri, like, featur, googl, thing"
2284,411,3,"abl, control, heat, water, degre"
2285,411,3,"lock, door"
2286,411,3,"alarm, featur, pressurs, sens, window"
2287,411,3,"feautr, take, humid, air"
2288,411,3,"thermostat, flucuat, peak, level, electr, use, regul"
2289,411,3,"self, clean, shower, toilet"
2290,411,3,"floor, featur, suck, loos, debri, intov, vent, wall"
2291,413,3,"leav, outsid, light, turn"
2292,413,3,"monitor, tv, kind, show, kid, see"
2293,413,3,"get, alert, kind, natur, disast, go, happen"
2294,413,3,"requir, medicin"
2295,413,3,"wake, correct, time, morn"
2296,413,3,"get, alert, daili, weather, accordingli, set, water, heater, temperatur"
2297,413,3,"get, alert, knock, door"
2298,413,3,"know, water, tank, go, fill"
2299,413,3,"go, bed, singl, click, led, bulb, switch, turn"
2300,413,3,"know, camera, target, us, captur, us, without, permiss"
2301,415,3,"regul, energi, use"
2302,415,3,"wake, kid, morn"
2303,415,3,"door, lock, behind, come, go"
2304,415,3,"bathtub, self, regul, water, tempertatur"
2305,415,3,"tv, find, favorit, show"
2306,415,3,"remind, time, walk, dog"
2307,415,3,"window, open, close, touch, button"
2308,415,3,"kitchen, tell, low, kid, favorit, food"
2309,415,3,"turn, light, leav, room"
2310,415,3,"inform, insect, intrud"
2311,414,3,vacuum
2312,414,3,"outsid, motion, detector, video, record"
2313,414,3,dishwash
2314,414,3,"ga, detector"
2315,414,3,"wash, machin, turn, remot, command"
2316,414,3,"water, leak, detect"
2317,414,3,"video, game"
2318,414,3,"smoke, alarm"
2319,414,3,"pool, alarm"
2320,414,3,comput
2321,417,3,"bathtub, fill, predetermin, water, level"
2322,417,3,"thermostat, regul, temperatur, insid, turn, need"
2323,417,3,"light, turn, room, movement, detect, certain, amount, minut"
2324,417,3,"low, flow, toliet, flush, walk, away"
2325,417,3,"electron, come, set, time, around, time, arriv, work"
2326,417,3,"surveil, record, movement, outsid, upload, server"
2327,417,3,"health, monitor, detect, blood, pressur, critic, health, factor"
2328,417,3,"food, devic, organ, food, portion, andor, calori"
2329,417,3,"securti, lock, door, window, certain, time, day"
2330,417,3,"devic, heat, roof, melt, snow"
2331,419,3,"know, spice, get, low"
2332,419,3,"shop, list, gener, throw, away, empti, contain, food"
2333,419,3,"door, unlock, open, dog, need, use, bathroom, let, back, shut, lock, door, behind"
2334,419,3,"christma, light, turn"
2335,419,3,"thermostat, detect, rem, sleep, decreas, temperatur"
2336,419,3,"vacuum, clean, floor, sens, dirti"
2337,419,3,"garag, door, sens, get, car, open, door, car, approach, door, open, door"
2338,419,3,"key, lock"
2339,419,3,"shower, read, temperatur, time, spent, shower"
2340,419,3,"refriger, play, music"
2341,420,3,"shower, immedi, turn, warm, temperatur, get"
2342,420,3,"front, door, lock, shower, busi, cook"
2343,420,3,"water, heater, turn, night"
2344,420,3,"televis, turn, fall, asleep, couch"
2345,420,3,"stove, immedi, cool, done, cook"
2346,420,3,"door, lock, intrud, come"
2347,420,3,"pool, cover, child, play, outsid"
2348,420,3,"blind, close, get, sunni"
2349,420,3,"dishwash, open, finish"
2350,420,3,"tub, stop, fill, reach, halfway"
2351,427,3,"secur, inform, door, open"
2352,427,3,"increas, volum, play"
2353,427,3,"adjust, light, base, mani, peopl"
2354,427,3,"turn, speaker, depend, room"
2355,427,3,"light, dim, get, late"
2356,427,3,"oven, function, kitchen"
2357,427,3,"window, lock, night"
2358,427,3,"garag, door, open, command"
2359,427,3,"temperatur, adjust, base, hot, cold, outsid"
2360,427,3,"abil, lock, door, command"
2361,423,3,"protect, children, harm"
2362,423,3,"remind, alarm, sent, lit, cigarett, room"
2363,423,3,"projector, hidden, use, use, use, wall, screen, clariti, HD, TV"
2364,423,3,"mutil, detector, smoke, radon, carbon, monoxid, one, unit"
2365,423,3,"featur, fill, tub, remot, temperatur, set, well, dispens, correct, amount, soapbubbl, bath"
2366,423,3,"featur, stove, tell, exact, temperatur, stove, burner, grill, featur, well, use"
2367,423,3,"vacuum, cleaner, clean, pet, area, daili, basi, area, food, high, concentr, hair"
2368,423,3,"keep, leav, fall, neighbor, yard, fall, want, machin, somhow, detect, fall, leaf, send, ground, properti"
2369,423,3,"featur, set, cloth, daili, basi, basic, put, closet"
2370,423,3,"featur, drain, pool, fallwint, cover, refil, spring"
2371,429,3,"abl, notifi, landlord, mainten, problem, though, app"
2372,429,3,"abl, robot, camera, roam, control"
2373,429,3,"televis, switch, station, favorit, sport, team, play"
2374,429,3,"abl, start, vehicl, button, insid"
2375,429,3,"notifi, crop, need, water"
2376,429,3,"panoram, theater, bathroom"
2377,429,3,"shut, hot, water, heater"
2378,429,3,"kind, food, dispens, know, feed, cat, dog"
2379,429,3,"full, featur, remot, control, diagnost, health, transmit, televis"
2380,429,3,"recogn, nephew, niec, facial, recognit, softwar, give, access, visit"
2381,424,3,"fireplac, turn, soon, enter, live, room"
2382,424,3,"alarm, everi, time, child, get, close, top, stair"
2383,424,3,"pandora, station, turn, enter, room"
2384,424,3,"screen, kitchen, choos, healthi, dinner, recip, famili, nightli, basi"
2385,424,3,"healthi, snack, dispens, access, child, predetermin, time, throughout, day"
2386,424,3,"turn, sprinkler, open, window, drop, ladder, case, fire"
2387,424,3,"trash, sort, bag, trash, recycl, compost"
2388,424,3,"TV, find, favorit, show, demand"
2389,424,3,"stove, cook, multipl, item, differ, temperatur, time"
2390,424,3,"sensor, monitor, child, bodi, temperatur, time"
2391,426,3,"inform, havent, consum, enough, calori, certain, point, day"
2392,426,3,"light, open, enter, room, turn, leav"
2393,426,3,"toilet, flush"
2394,426,3,"door, unlock, specif, detect"
2395,426,3,"door, open"
2396,426,3,"commun, open, prompt"
2397,426,3,"inform, fallen, anywher"
2398,426,3,"alert, stream, show, podcast, interest, come, post"
2399,426,3,"tell, cloth, finish, wash, dri"
2400,426,3,"defin, word, ask"
2401,433,3,"turn, oven, certain, time"
2402,433,3,"lawnmow, mow"
2403,433,3,"alarm, go, child, open, door"
2404,433,3,"turn, light, child, cri"
2405,433,3,"send, warn, oven, get, turn, child"
2406,433,3,"lock, door, night"
2407,433,3,"immedi, sound, alarm, smoke, found"
2408,433,3,"sound, alarm, walk, around, night"
2409,433,3,"alarm, excess, scream"
2410,433,3,"notifi, leav, come, midnight"
2411,433,3,"notifi, leak, roof"
2412,435,3,"electron, turn, use, certain, amount, time"
2413,435,3,"lightbulb, turn, human, presenc, detect"
2414,435,3,"tv, gather, inform, watch, recommend, movi"
2415,435,3,"floor, stay, certain, temperatur"
2416,435,3,"shower, featur, rememb, favorit, temperatur, set, correct, temperatur"
2417,435,3,"motion, detector, kitchen"
2418,435,3,"space, heater, actual, maintain, temperatur, room"
2419,435,3,"camera, connect, smartphon, come, detect, pet, human"
2420,435,3,"comput, program, hook, outdoor, camera, make, popup, appear, PC, screen, come, door"
2421,435,3,"applianc, featur, like, new, car, let, know, tire, pressur, low"
2422,434,3,"notifi, packag, left"
2423,434,3,"favorit, music, play, good, time, day"
2424,434,3,"know, much, food, left"
2425,434,3,"exercis, turn, electr"
2426,434,3,"adjust, temp, lower, asleep"
2427,434,3,"feed, cat"
2428,434,3,"game, mode"
2429,434,3,"grab, mail"
2430,434,3,"kitchen, clean"
2431,434,3,"reprimand, anim"
2432,436,3,"food, creat, demand"
2433,436,3,shower
2434,436,3,floor
2435,436,3,"touchscreen, voiceactiv, monitor"
2436,436,3,"game, comput"
2437,436,3,door
2438,436,3,bathroom
2439,436,3,"water, filtrat, fill"
2440,436,3,"tenni, court"
2441,436,3,blind
2442,438,3,"alert, anyth, rate, higher, TV, PG, play, televis"
2443,438,3,"alert, report, impend, violent, weather"
2444,438,3,"alert, light, bulb, fewer, , hour, life, remain"
2445,438,3,"alert, report, crime, area"
2446,438,3,"alert, new, releas, netflix, add, watch, list, month"
2447,438,3,"adjust, water, temperatur, shower, input, phone"
2448,438,3,"start, car, cold, morn"
2449,438,3,"keep, run, weekli, calendar, give, task, remind, put, start, week"
2450,438,3,"monitor, mold, airborn, issu"
2451,438,3,"monitor, babi, breath, night"
2452,432,3,"toilet, flush, voic, activ"
2453,432,3,"crib, motion, detect"
2454,432,3,"light, auto, adjust, dim, base, time, day"
2455,432,3,"TV, play, favorit, shownew, channel, get, work"
2456,432,3,"shower, adjust, temperatur"
2457,432,3,"cat, autom, feed, give, updat, app, phone, webcam, monitor"
2458,432,3,"faucet, water, filtrat, built"
2459,432,3,"robot, prepar, meal"
2460,432,3,"fridg, tell, food, spoil, camera, detect, expir, date"
2461,432,3,"machin, washdri, cycl, machin"
2462,430,3,"rollup, window, blind, sensor"
2463,430,3,"direct, cat, flap, motion, sensor"
2464,430,3,"kitchen, counter, top, motion, alarm"
2465,430,3,"pantri, shelf, pressur, sensor"
2466,430,3,"water, detector, embed, floor"
2467,430,3,"well, water, pump, temperatur, shutdown, sensor"
2468,430,3,"chimney, stack, temperatur, carbon, sensor"
2469,430,3,"outdoor, stock, tank, water, level, sensor"
2470,430,3,"attic, moistur, detector"
2471,430,3,"propan, tank, level, sensor"
2472,430,3,"propan, line, pressur, sensor"
2473,439,3,"sensor, fridg"
2474,439,3,door
2475,439,3,"autom, sprinkler"
2476,439,3,"sensor, throughout"
2477,439,3,"air, purifi"
2478,439,3,"tv, recogn, viewer, face"
2479,439,3,"outdoor, sensor"
2480,439,3,"sensor, activ, night, door, window"
2481,439,3,"light, electron, shut, movement, , minut"
2482,439,3,"fragranc, emitt, bathroom"
2483,440,3,"doorbel, video, record, outsid"
2484,440,3,sprinkler
2485,440,3,"alert, phone, child, leav"
2486,440,3,light
2487,440,3,"litterbox, alert, phone, cat, use"
2488,440,3,"radio, talk, play, artist"
2489,440,3,"lock, door, night"
2490,440,3,vacuum
2491,440,3,thermostat
2492,440,3,refriger
2493,442,3,shade
2494,442,3,"watcher, sensit, televis"
2495,442,3,"smar, light"
2496,442,3,"temperatur, sens, oven"
2497,442,3,"secur, doggi, door"
2498,442,3,roof
2499,442,3,driveway
2500,442,3,"child, sensor"
2501,442,3,"nightlight, path"
2502,442,3,"pooper, scooper"
2503,441,3,"heaterac, turn, leav, turn, back, unlock, front, door"
2504,441,3,"alarm, go, children, window, open"
2505,441,3,"door, unlock, polic, firefight"
2506,441,3,"garag, door, open, car, pull, driveway"
2507,441,3,"light, room, slowli, come, time, wake"
2508,441,3,"blind, close, get, dark, open, sun, come"
2509,441,3,"pet, door, open, anim, mine, tri, enter"
2510,441,3,"washer, dryer, use, enough, water, energi, wash, dri, cloth, base, zie, load"
2511,441,3,"alert, monthli, energi, usag, exceed, normal, monthli, averag"
2512,441,3,"fridg, freezer, shut, leav, open"
2513,445,3,"shower, play, music, turn"
2514,445,3,"detect, weather, adjust, heatingac, necessari"
2515,445,3,"oven, sync, smartphon, preheat, base, recip, pull"
2516,445,3,"antifoggingdefog, window"
2517,445,3,"applianc, interfac, want, share, inform, theyr, probabl, base, recip, cellphon"
2518,445,3,"shade, adjust, base, amount, sunlight, hit"
2519,445,3,"solar, panel, adjust"
2520,445,3,"surveil, alert, via, smartphon"
2521,445,3,"mirror, display, relev, inform, step, front, weather, news, sport, score, etc"
2522,445,3,"room, accept, voic, command, enter, play, videosmusicetc, determin, smartphon, whatev, devic, avail, room"
2523,447,3,"tell, water, level, fish, tank, fall, , hour"
2524,447,3,"notifi, temperatur, fish, tank, rise, fall, , degre, set"
2525,447,3,"phone, abl, remind, water, chang, tank"
2526,447,3,"make, awar, low, certain, food"
2527,447,3,"inform, temperatur, fridgefreez, drop, , set, temp"
2528,447,3,"abl, dispens, food, pet, away"
2529,447,3,"turn, light, fish, tank, throughout, day"
2530,447,3,"abl, detect, ammonia, level, fish, tank"
2531,447,3,"tell, filter, fish, tank, stop, work"
2532,447,3,"remind, take, vitamin, track, taken"
2533,448,3,"abil, alert, phone, door, window, open, abl, set, alarm, multipl, peopl"
2534,448,3,"abil, fulli, control, electricga, fireplac, remot, includ, turn, onoff, heat, set, etc"
2535,448,3,"abl, use, find, iphon, type, app, find, import, thing, like, kid, loviesblanki, etc"
2536,448,3,"couch, heat, air, condit, remot, control"
2537,448,3,"refridger, section, lock, unlock, via, remot"
2538,448,3,"kitchen, help, find, recip, talk, make"
2539,448,3,"refridgeratorcabinet, know, stock, much"
2540,448,3,"place, store, medicin, dispens, done, base, prescript"
2541,448,3,"robot, pick, stray, clothestoysitem"
2542,448,3,"garag, monitor, vehicl, need"
2543,450,3,"coffe, machin"
2544,450,3,"remot, power, outtag, alert"
2545,450,3,"digit, readout, power, usag, week, month, year"
2546,450,3,"voic, activ, notifi, em, personnel"
2547,450,3,"food, water, dispens"
2548,450,3,"monitor, notifi, em, dont, move, day"
2549,450,3,light
2550,450,3,"sever, weather, alarm"
2551,450,3,thermostat
2552,450,3,"central, data, storag, driveserv"
2553,451,3,"talk, ask, question"
2554,451,3,"beer, come, sink"
2555,451,3,"self, mow, lawn"
2556,451,3,"wake, morn"
2557,451,3,"music, play, shower"
2558,451,3,"natur, sound, play, sleep"
2559,451,3,"take, phone, call, speak"
2560,451,3,"send, txt, use, voic"
2561,451,3,"certain, scent, shower"
2562,451,3,"robot, make, meal"
2563,455,3,"blanket, warmer"
2564,455,3,"light, dimmer"
2565,455,3,"power, control"
2566,455,3,"alarm, clock"
2567,455,3,"entertain, selector"
2568,455,3,"heat, cool, fan"
2569,455,3,"mobil, overhead, cele, light"
2570,455,3,"shower, tempertur, control"
2571,455,3,"phone, ring, sound"
2572,455,3,"wash, machin"
2573,453,3,"stove, top, burner, oven, turn"
2574,453,3,"robot, vacuum, cleaner, return, charg, station, need"
2575,453,3,"increment, monthli, electr, use, text, phone"
2576,453,3,"let, know, dog, use, doggi, door"
2577,453,3,"let, know, faucet, toilet, left, run"
2578,453,3,"let, know, children, leav, yard"
2579,453,3,"let, know, sens, outsid, perimet, dark"
2580,453,3,"let, know, night, child, leav, bedroom"
2581,453,3,"let, know, exceed, monthli, water, allot"
2582,453,3,"alert, children, use, internet, suppos, asleep"
2583,454,2,"sensor, detect, dog, backdoor"
2584,454,2,"autom, pet, door, camera, sensor"
2585,454,2,"sensor, detect, draft"
2586,454,2,"sensor, detect, stress, foundat"
2587,454,2,"sensor, detect, termit"
2588,454,2,"sensor, detect, rodent, activ"
2589,454,2,"water, heater"
2590,454,2,"cloth, dryer"
2591,454,2,"autom, sprinkler"
2592,454,2,"chair, reclin, wake, go, sleep"
2593,456,3,"door, lock"
2594,456,3,"autolock, cabinet"
2595,456,3,"selfadjust, thermostat"
2596,456,3,"devic, send, text, messag, child, phone, cross, threshold, front, door"
2597,456,3,"devic, send, text, messag, lock, door, left, coffe, pot"
2598,456,3,"app, phone, control, stereo"
2599,456,3,"cameraalarm, back, door, alert, via, sound, andor, text, messag, back, door, open, left, open"
2600,456,3,"selflockingcodelock, cabinet"
2601,456,3,"heatweath, sensor, yard"
2602,456,3,"fenc, autoclos, lock"
2603,458,3,"oven, set, temp, prepar, meal, app, use, devic"
2604,458,3,"dishwash, start, energi, consumpiton, low"
2605,458,3,"temperatur, water, rais, lower, need, troughout, day"
2606,458,3,"the, temperatur, room, monitor, room, rare, use, keep, lower, temp, vice, versa"
2607,458,3,"pc, alert, major, system, fail"
2608,458,3,"alert, toddler, attempt, enter, area, assign"
2609,458,3,"light, room, power, moment, enter, leav, room"
2610,458,3,"wash, machin, automaticli, detect, amount, cloth, insid, dispens, deterg, soften, water, acordingli"
2611,458,3,"coth, dryer, send, signal, phone, finish, abl, turn, unload"
2612,458,3,"light, automaticli, adjust, time, day, dimmer, day, brighter, even"
2613,457,3,"want, toilet, alert, , hour, sinc, last, bowel, movement"
2614,457,3,"alert, children, watch, proper, televis, program"
2615,457,3,"coffe, freshli, ground, brew, everi, morn, wake"
2616,457,3,"read, stori, children, bedtim"
2617,457,3,"To, children, surveil, go, bathroom"
2618,457,3,"record, childr, convers, think, alon, friend"
2619,457,3,"make, sure, husband, watch, pornographi, If, caught, want, alarm, go"
2620,457,3,"To, camera, wife, time, especi, bathroom"
2621,457,3,"alert, within, , feet"
2622,457,3,"bidet, everi, bathroom, alert, bowel, movement, without, use, thoroughli"
2623,460,3,"applianc, energi, warn"
2624,460,3,"autom, lock"
2625,460,3,"air, condit, heat"
2626,460,3,"monitor, elimin, unwant, insect"
2627,460,3,"someth, refil, toilet, paper, bathroom"
2628,460,3,"autom, door, recogn, cat"
2629,460,3,"monitor, tell, run, low, certain, food"
2630,460,3,"remind, kid, homework"
2631,460,3,"smarthom, move, trash, curb, trash, day"
2632,460,3,"put, small, fire"
2633,463,3,"coffe, make, becom, adjust, need"
2634,463,3,"refriger, monitor, food, content, place, order, local, deliveri, servic"
2635,463,3,"thermostat, adjust, base, realtim, weather, updat"
2636,463,3,"oven, calcul, best, cook, time, variou, food"
2637,463,3,"secur, updat, movement, within"
2638,463,3,"freezer, keep, track, item, place, keep, updat"
2639,463,3,"blind, adjust, depend, sunlight"
2640,463,3,"electron, applianc, turn"
2641,463,3,"light, adjust, base, time, day"
2642,463,3,"voic, control, allow, monitor, multipl, featur"
2643,461,3,"alert, anybodi, come, within, five, feet, seven, feet, window, door"
2644,461,3,"notifi, time, child, return"
2645,461,3,"advis, regard, daili, amount, heat, lost, window, door, cold, weather, month"
2646,461,3,"advis, bodi, switch, anabol, state, catabol, state"
2647,461,3,"inform, anim, enter, garag"
2648,461,3,"alert, dog, get, yard"
2649,461,3,"provid, daili, report, contain, weight, percent, bodi, fat, heart, rate, respir, rate, blood, pressur"
2650,461,3,"cloth, dryer, provid, visual, auditori, alert, cloth, mostli, dri"
2651,461,3,"monitor, air, qualiti, open, vent, window, poor, air, qualiti, note"
2652,461,3,"turn, nonessenti, electr, consumpt, nobodi, present, insid"
2653,466,3,"react, voic, vocabulari, categor, list, play, flip, song, artist"
2654,466,3,"adjust, thermostat, temperatur, prefer, memori, chang, request, voic"
2655,466,3,"sens, pet, come, door, open, let, pet, outsid, then, open, come, outsid, close, relock"
2656,466,3,"projector, come, behind, wall, onto, screen, come, assist, child, school, work, interact, question"
2657,466,3,"computer, machin, clean, pet, mess, command, voic, discard, appropri"
2658,466,3,"outsid, shutter, energi, effici, close, open, accord, temperatur, time, day, outsid"
2659,466,3,"shield, insid, energi, socket, everywher, come, outlet"
2660,466,3,"set, music, visual, alarm, sound, voic, need, stay, previou, time"
2661,466,3,"counter, sanit, use"
2662,466,3,"way, connect, litter, box, toilet, cat, toilet, train"
2663,466,3,"make, pleasant, nois, door, open, close, goe, bedroom"
2664,465,3,"automat, stove"
2665,465,3,"voic, activ, televis"
2666,465,3,"toilet, overflow, sensor"
2667,465,3,"child, locat, sensor"
2668,465,3,"automat, door, pet, sensor"
2669,465,3,"motion, sensor, tie, thermostat"
2670,465,3,"temperaturesens, showerhead, bath, spout"
2671,465,3,window
2672,465,3,"selfclos, drawer"
2673,465,3,"chair, sensor"
2674,465,3,stove
2675,465,3,"childdetect, lock"
2676,465,3,"motionactiv, pet, detect, warn, buzzer"
2677,467,3,"water, cut"
2678,467,3,"alert, electr, usag"
2679,467,3,"notif, pantri, suppli, run, low"
2680,467,3,"cabinet, lock"
2681,467,3,"light, dim, music, play, softli"
2682,467,3,"alert, new, postal, deliveri"
2683,467,3,"temperatur, adjust, voic, command"
2684,467,3,"bed, warm, cool"
2685,467,3,"sound, record, turn, asleep"
2686,467,3,"notifi, septic, tank, near, full"
2687,468,3,"sensor, switch, light, applianc, nobodi"
2688,468,3,"sensor, switch, cook, ga, noth, kept, stove"
2689,468,3,"electr, toilet, flush, shank, forget, shank"
2690,468,3,"sensor, alert, babi, uncomfort, cri"
2691,468,3,"want, bed, sheeet, changer"
2692,468,3,"shoe, polish"
2693,468,3,"fan, cleaner"
2694,468,3,"door, open, alert"
2695,468,3,"germ, dust, cleaner"
2696,468,3,"water, server, serv, water, feel, thirsti"
2697,471,3,"solar, sheat, floorswal"
2698,471,3,"window, adjust, amount, outsid, light"
2699,471,3,"applianc, autoshutdown, time"
2700,471,3,"creat, adapt, playlist, base, time, day"
2701,471,3,"water, preemptiv, filter"
2702,471,3,"fridg, make, ice, cream"
2703,471,3,"fridg, heat, differ, compart, differ, temperatur"
2704,471,3,"escal, windpow, move, floor"
2705,471,3,"garag, warm, level, interior"
2706,471,3,"heat, sidewalk"
2707,472,3,"video, monitor, *, access, smartphon"
2708,472,3,"smoke, detector, kind, smoke, leak, ga, detect"
2709,472,3,"equip, speaker"
2710,472,3,"card, enabl"
2711,472,3,"equip, air, condition"
2712,472,3,lock
2713,472,3,"includ, water, monitor"
2714,472,3,"humid, monitor, enabl"
2715,472,3,"includ, ligh, bulb"
2716,472,3,"equip, bed"
2717,474,3,"monitor, tune, class, school"
2718,474,3,"child, sensor"
2719,474,3,"key, detect, sensor"
2720,474,3,"air, statu, indic"
2721,474,3,"toy, collector"
2722,474,3,"food, date, indic"
2723,474,3,"mood, indic"
2724,474,3,complimentor
2725,474,3,"coupon, indic"
2726,474,3,"energi, tracker"
2727,475,3,"temperatur, control"
2728,475,3,"surround, sound, connect, wifi"
2729,475,3,safeti
2730,475,3,kitchen
2731,475,3,"air, qualiti, monitor"
2732,475,3,"giant, projector, tv"
2733,475,3,"wine, cellar"
2734,475,3,cabinet
2735,475,3,"video, doorbel"
2736,475,3,entertain
2737,476,3,"alert, washer, dryer"
2738,476,3,"alarm, main, door"
2739,476,3,"faucet, detect, temperatur"
2740,476,3,"motion, sensor, near, staircas"
2741,476,3,"motion, sensor, light, switch"
2742,476,3,"autom, faucet"
2743,476,3,"window, screen"
2744,476,3,"wifi, wire, wall"
2745,476,3,"smoke, co, detector, dont, need, batteri"
2746,476,3,"self, cool, oven"
2747,478,3,"abl, download, stream, game, servic, steam, xbox, live, etc"
2748,478,3,"solar, power"
2749,478,3,"robot, keep, track, game, piec, set, game, put, away"
2750,478,3,"breakfast, automaticlali, cook, certain, time, wake, smell, bacon"
2751,478,3,"drink, fill, low, could, measur, weight"
2752,478,3,"toilet, clean"
2753,478,3,"servant, tub, cleansbathesgroom, pet"
2754,478,3,"microphon, pick, voic, instrument, record, sound, transcrib, compos, sheet, music"
2755,478,3,"refridger, scan, item, barcod, someth, low, deliv, door"
2756,478,3,"coffe, mug, screen, display, morn, news, sourc, choos"
2757,495,3,"scale, upload, weight, data, server"
2758,495,3,"light, turn, leav, room"
2759,495,3,"oven, shut, occupi"
2760,495,3,dishwash
2761,495,3,"temperatur, variabl"
2762,495,3,"televis, recogn, face, sign, internet, tv, provid, email"
2763,495,3,"door, unlock, proxim"
2764,495,3,"voic, activ, mirror, dispay"
2765,495,3,"voic, activ, shower"
2766,495,3,door
2767,487,3,"selfscrub, toilet"
2768,487,3,"harm, gase, lead, level, monitor"
2769,487,3,"syncron, alarm, clock"
2770,487,3,"monitor, air, flow, qualiti"
2771,487,3,"motion, dectector, monitor, movement, shut, light, nonessenti, applianc, none, detect, certain, time"
2772,487,3,"abl, set, electron, use, monthli, follow, regul, put, forth"
2773,487,3,"abl, scan, movement, wall, regularli"
2774,487,3,"customiz, scent, pump, air"
2775,487,3,"food, water, refreshen, daili"
2776,487,3,"programm, wall"
2777,482,3,power
2778,482,3,"motion, sensor, throughout"
2779,482,3,"wireless, microphon, room"
2780,482,3,"window, tint"
2781,482,3,"rfid, sensor"
2782,482,3,refriger
2783,482,3,shower
2784,482,3,toilet
2785,482,3,bed
2786,482,3,dryer
2787,494,3,"lock, window, door, close, front, door, step, front, step, outsidd"
2788,494,3,"want, put, heat, air, condit, depend, temperatur, room"
2789,494,3,"breakfast, applianc"
2790,494,3,"window, sensor"
2791,494,3,"replenish, lunch, time, pet"
2792,494,3,"turn, heat, anyth, block, heater"
2793,494,3,"awar, window, open, let, coldhot, air"
2794,494,3,"lock, window, door, close, front, door, step, front, step, outsidd"
2795,494,3,"breakfast, applianc"
2796,494,3,"learn, thermostat"
2797,496,3,"save, time, clean, cleaner"
2798,496,3,"water, dish, hook, sink, auto, refil"
2799,496,3,"floor, resist, germ"
2800,496,3,"load, washer"
2801,496,3,"toy, sorter"
2802,496,3,"voic, activ, light"
2803,496,3,"temperatur, adjust, bath"
2804,496,3,blind
2805,496,3,"robot, trash, machin"
2806,496,3,"uv, light, show, holder"
2807,485,3,"machin, mount, ceil, next, air, vent, filter, dirti, air"
2808,485,3,"alarm, systemsensor, stair"
2809,485,3,"sensor, door"
2810,485,3,"program, search, download, movi, ask"
2811,485,3,"want, program, instal, keep, track, daili, water, usuag"
2812,485,3,"miracl, shampoo, condition"
2813,485,3,"program, tag, unwant, mail"
2814,485,3,"machin, tell, allergen"
2815,485,3,"featur, outlet"
2816,485,3,"timer, set, shower"
